ISO_YSAMP_N,ISO_FISH_N,ITEM_N,NUM,CATEGORY,GROUP,TAXON,SAMPLE_TYPE,N2_AMP,PER_N,D15N,CO2_AMP,PER_C,D13C,SD_D13C_VPDB,H2_AMP,PER_H,D2H,CO2_AREA,D18O_VSMOW,SD_D18O_VSMOW,D18O_VPDB,SD_D18O_VPDB,COMMENT
SIC.HAL.2021.001,RS.HAL.052621.BEF.006,MA-2021-626,,VERT,FISH,RS,TISSUE,5162,13.45,7.92,2584,47.48,-26.62,,,,,,,,,,
SIC.HAL.2021.001,RS.HAL.052621.BEF.007,MA-2021-627,,VERT,FISH,RS,TISSUE,4644,13.05,8.38,2444,48.13,-26.67,,,,,,,,,,
SIC.HAL.2021.002,RS.HAL.052621.BEF.008,MA-2021-628,,VERT,FISH,RS,TISSUE,4104,13.06,7.99,2163,47.79,-27.21,,,,,,,,,,
SIC.HAL.2021.002,RS.HAL.052621.BEF.009,MA-2021-629,,VERT,FISH,RS,TISSUE,5060,13.58,8.51,2496,46.93,-25.95,,,,,,,,,,
SIC.HNM.2021.016,BB.HNM.092521.MWT.003,MA-2021-63,,VERT,FISH,BB,TISSUE,4457,14.01,5.72,2174,46.59,-30.54,,,,,,,,,,
SIC.HAL.2021.002,RS.HAL.052621.BEF.010,MA-2021-630,,VERT,FISH,RS,TISSUE,4498,13.75,8.61,2157,45.75,-25.64,,,,,,,,,,
SIC.HAL.2021.002,RS.HAL.052621.BEF.011,MA-2021-631,,VERT,FISH,RS,TISSUE,5242,13.76,9.01,2547,47.13,-25.55,,,,,,,,,,
SIC.HAL.2021.002,RS.HAL.052621.BEF.012,MA-2021-632,,VERT,FISH,RS,TISSUE,4849,13.11,8.85,2451,46.4,-26.3,,,,,,,,,,
SIC.LML.2021.008,PS.LML.092221.BEF.035,MA-2021-633-1,,VERT,FISH,PS,TISSUE,5005,13.64,5.71,2396,45.68,-23.82,,,,,,,,,,
SIC.LML.2021.015,PS.LML.092221.BEF.035,MA-2021-633-2,1,VERT,FISH,PS,TISSUE,5005,13.64,5.71,2396,45.68,-23.82,,,,,,,,,,
SIC.HNM.2021.014,BB.HNM.092521.MWT.002,MA-2021-64,,VERT,FISH,BB,TISSUE,4243,13.4,6.29,2214,47.58,-30.42,,,,,,,,,,
SIC.LML.2021.011,NRD.LML.092321.BEF.001,MA-2021-641-1,,VERT,FISH,NRD,TISSUE,5275,13.61,8.03,2551,46.19,-28.22,,,,,,,,,,
SIC.LML.2021.019,NRD.LML.092321.BEF.001,MA-2021-641-2,1,VERT,FISH,NRD,TISSUE,5275,13.61,8.03,2551,46.19,-28.22,,,,,,,,,,
SIC.LML.2021.008,MM.LML.092221.BEF.009,MA-2021-642-1,,VERT,FISH,PS,TISSUE,5137,13.89,5.8,2475,46.93,-26.87,,,,,,,,,,
SIC.LML.2021.015,MM.LML.092221.BEF.009,MA-2021-642-2,1,VERT,FISH,PS,TISSUE,5137,13.89,5.8,2475,46.93,-26.87,,,,,,,,,,
SIC.LML.2021.008,MM.LML.092221.BEF.010,MA-2021-643-1,,VERT,FISH,PS,TISSUE,5171,13.74,6.55,2479,46.12,-26.63,,,,,,,,,,
SIC.LML.2021.015,MM.LML.092221.BEF.010,MA-2021-643-2,1,VERT,FISH,PS,TISSUE,5171,13.74,6.55,2479,46.12,-26.63,,,,,,,,,,
SIC.LML.2021.015,MM.LML.092221.BEF.010,MA-2021-643-3,1,VERT,FISH,MM,OTOLITH,,,,,,-14.18,0,,,,39,,,-8,0,
SIC.LML.2021.008,CC.LML.092221.BEF.003,MA-2021-647-1,,VERT,FISH,CC,TISSUE,5100,13.79,6.26,2467,46.64,-23.64,,,,,,,,,,
SIC.LML.2021.015,CC.LML.092221.BEF.003,MA-2021-647-2,1,VERT,FISH,CC,TISSUE,5100,13.79,6.26,2467,46.64,-23.64,,,,,,,,,,
SIC.LML.2021.015,CC.LML.092221.BEF.003,MA-2021-647-3,1,VERT,FISH,CC,OTOLITH,,,,,,-14.25,0,,,,55,,,-9,0,
SIC.LML.2021.008,CC.LML.092221.BEF.004,MA-2021-648-1,,VERT,FISH,CC,TISSUE,4888,13.78,6,2319,45.33,-25.73,,,,,,,,,,
SIC.LML.2021.015,CC.LML.092221.BEF.004,MA-2021-648-2,1,VERT,FISH,CC,TISSUE,4888,13.78,6,2319,45.33,-25.73,,,,,,,,,,
SIC.LML.2021.015,CC.LML.092221.BEF.004,MA-2021-648-3,1,VERT,FISH,CC,OTOLITH,,,,,,-16.94,0,,,,37,,,-9,0,
SIC.LML.2021.008,CC.LML.092221.BEF.005,MA-2021-649-1,,VERT,FISH,CC,TISSUE,4859,13.55,6.52,2346,45.66,-24.31,,,,,,,,,,
SIC.LML.2021.015,CC.LML.092221.BEF.005,MA-2021-649-2,1,VERT,FISH,CC,TISSUE,4859,13.55,6.52,2346,45.66,-24.31,,,,,,,,,,
SIC.LML.2021.015,CC.LML.092221.BEF.005,MA-2021-649-3,1,VERT,FISH,CC,OTOLITH,,,,,,-14.55,0,,,,71,,,-8,0,
SIC.HNM.2021.013,NRD.HNM.092521.MWT.001,MA-2021-65,,VERT,FISH,NRD,TISSUE,5207,14.39,8,2543,48.46,-28.01,,,,,,,,,,
SIC.LML.2021.008,CS.LML.092221.BEF.018,MA-2021-650-1,,VERT,FISH,CS,TISSUE,4881,13.32,6.52,2465,46.94,-24.67,,,,,,,,,,
SIC.LML.2021.015,CS.LML.092221.BEF.018,MA-2021-650-2,1,VERT,FISH,CS,TISSUE,4881,13.32,6.52,2465,46.94,-24.67,,,,,,,,,,
SIC.LML.2021.008,CS.LML.092221.BEF.019,MA-2021-651-1,,VERT,FISH,CS,TISSUE,5262,13.9,6.14,2496,45.97,-25.28,,,,,,,,,,
SIC.LML.2021.015,CS.LML.092221.BEF.019,MA-2021-651-2,1,VERT,FISH,CS,TISSUE,5262,13.9,6.14,2496,45.97,-25.28,,,,,,,,,,
SIC.LML.2021.008,CS.LML.092221.BEF.020,MA-2021-652-1,,VERT,FISH,CS,TISSUE,5101,13.57,7.31,2503,46.53,-27.19,,,,,,,,,,
SIC.LML.2021.015,CS.LML.092221.BEF.020,MA-2021-652-2,1,VERT,FISH,CS,TISSUE,5101,13.57,7.31,2503,46.53,-27.19,,,,,,,,,,
SIC.LML.2021.015,CS.LML.092221.BEF.020,MA-2021-652-3,1,VERT,FISH,CS,OTOLITH,,,,,,-16.43,0,,,,44,,,-9,0,
SIC.LML.2021.008,CS.LML.092221.BEF.021,MA-2021-653-1,,VERT,FISH,CS,TISSUE,4713,13.63,5.63,2236,44.87,-24.28,,,,,,,,,,
SIC.LML.2021.015,CS.LML.092221.BEF.021,MA-2021-653-2,1,VERT,FISH,CS,TISSUE,4713,13.63,5.63,2236,44.87,-24.28,,,,,,,,,,
SIC.LML.2021.015,CS.LML.092221.BEF.021,MA-2021-653-3,1,VERT,FISH,CS,OTOLITH,,,,,,-15.01,0,,,,101,,,-8,0,
SIC.LML.2021.008,CS.LML.092221.BEF.022,MA-2021-654-1,,VERT,FISH,CS,TISSUE,4923,13.61,6.3,2444,47.04,-24.9,,,,,,,,,,
SIC.LML.2021.015,CS.LML.092221.BEF.022,MA-2021-654-2,1,VERT,FISH,CS,TISSUE,4923,13.61,6.3,2444,47.04,-24.9,,,,,,,,,,
SIC.LML.2021.008,CS.LML.092221.BEF.023,MA-2021-655-1,,VERT,FISH,CS,TISSUE,4620,14,5.68,2190,45.79,-24.31,,,,,,,,,,
SIC.LML.2021.015,CS.LML.092221.BEF.023,MA-2021-655-2,1,VERT,FISH,CS,TISSUE,4620,14,5.68,2190,45.79,-24.31,,,,,,,,,,
SIC.LML.2021.015,CS.LML.092221.BEF.023,MA-2021-655-3,1,VERT,FISH,CS,OTOLITH,,,,,,-14.49,0,,,,67,,,-9,0,
SIC.LML.2021.005,CS.LML.092221.BEF.001,MA-2021-656-1,,VERT,FISH,CS,TISSUE,4309,13.65,5.98,2100,45.74,-24.15,,,,,,,,,,
SIC.LML.2021.011,CS.LML.092221.BEF.001,MA-2021-656-2,1,VERT,FISH,CS,TISSUE,4309,13.65,5.98,2100,45.74,-24.15,,,,,,,,,,
SIC.HNM.2021.015,BB.HNM.092521.MWT.004,MA-2021-66,,VERT,FISH,BB,TISSUE,4387,14.39,8.51,2127,47.37,-30.67,,,,,,,,,,
SIC.LML.2021.007,CS.LML.092221.BEF.010,MA-2021-667-1,,VERT,FISH,CS,TISSUE,5306,14.09,5.58,2565,47.6,-24.86,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.010,MA-2021-667-2,1,VERT,FISH,CS,TISSUE,5306,14.09,5.58,2565,47.6,-24.86,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.010,MA-2021-667-3,1,VERT,FISH,CS,OTOLITH,,,,,,-15.87,0,,,,75,,,-9,0,
SIC.LML.2021.007,CS.LML.092221.BEF.011,MA-2021-668-1,,VERT,FISH,CS,TISSUE,4951,13.9,6,2407,46.99,-25.68,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.011,MA-2021-668-2,1,VERT,FISH,CS,TISSUE,4951,13.9,6,2407,46.99,-25.68,,,,,,,,,,
SIC.LML.2021.007,CS.LML.092221.BEF.012,MA-2021-669-1,,VERT,FISH,CS,TISSUE,5235,13.87,6.17,2513,46.4,-25.48,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.012,MA-2021-669-2,1,VERT,FISH,CS,TISSUE,5235,13.87,6.17,2513,46.4,-25.48,,,,,,,,,,
SIC.HNM.2021.015,PS.HNM.092521.MWT.001,MA-2021-67,,VERT,FISH,PS,TISSUE,5110,14.25,8.41,2466,47.89,-32.59,,,,,,,,,,
SIC.LML.2021.007,CS.LML.092221.BEF.013,MA-2021-670-1,,VERT,FISH,CS,TISSUE,5187,14.02,6.5,2479,46.74,-24.27,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.013,MA-2021-670-2,1,VERT,FISH,CS,TISSUE,5187,14.02,6.5,2479,46.74,-24.27,,,,,,,,,,
SIC.LML.2021.007,CS.LML.092221.BEF.014,MA-2021-671-1,,VERT,FISH,CS,TISSUE,4500,14.03,5.9,2158,46.33,-23.14,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.014,MA-2021-671-2,1,VERT,FISH,CS,TISSUE,4500,14.03,5.9,2158,46.33,-23.14,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.014,MA-2021-671-3,1,VERT,FISH,CS,OTOLITH,,,,,,-13.73,0,,,,54,,,-9,0,
SIC.LML.2021.007,CS.LML.092221.BEF.015,MA-2021-672-1,,VERT,FISH,CS,TISSUE,4380,13.23,6.44,2268,47.03,-23.84,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.015,MA-2021-672-2,1,VERT,FISH,CS,TISSUE,4380,13.23,6.44,2268,47.03,-23.84,,,,,,,,,,
SIC.LML.2021.007,CS.LML.092221.BEF.016,MA-2021-673-1,,VERT,FISH,CS,TISSUE,4873,13.96,5.61,2348,46.32,-24.64,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.016,MA-2021-673-2,1,VERT,FISH,CS,TISSUE,4873,13.96,5.61,2348,46.32,-24.64,,,,,,,,,,
SIC.LML.2021.007,CS.LML.092221.BEF.017,MA-2021-674-1,,VERT,FISH,CS,TISSUE,5145,14.02,5.84,2470,46.69,-24.51,,,,,,,,,,
SIC.LML.2021.013,CS.LML.092221.BEF.017,MA-2021-674-2,1,VERT,FISH,CS,TISSUE,5145,14.02,5.84,2470,46.69,-24.51,,,,,,,,,,
SIC.LML.2021.007,PS.LML.092221.BEF.027,MA-2021-675-1,,VERT,FISH,PS,TISSUE,4723,14.14,7.06,2254,46.35,-23.84,,,,,,,,,,
SIC.LML.2021.013,PS.LML.092221.BEF.027,MA-2021-675-2,1,VERT,FISH,PS,TISSUE,4723,14.14,7.06,2254,46.35,-23.84,,,,,,,,,,
SIC.LML.2021.013,PS.LML.092221.BEF.027,MA-2021-675-3,1,VERT,FISH,PS,OTOLITH,,,,,,-14.14,0,,,,58,,,-8,0,
SIC.LML.2021.007,PS.LML.092221.BEF.029,MA-2021-677-1,,VERT,FISH,PS,TISSUE,4001,12.25,7.01,2013,42.06,-25.66,,,,,,,,,,
SIC.LML.2021.013,PS.LML.092221.BEF.029,MA-2021-677-2,1,VERT,FISH,PS,TISSUE,4001,12.25,7.01,2013,42.06,-25.66,,,,,,,,,,
SIC.LML.2021.007,PS.LML.092221.BEF.030,MA-2021-678-1,,VERT,FISH,PS,TISSUE,4839,13.89,6.53,2316,45.93,-24.81,,,,,,,,,,
SIC.LML.2021.013,PS.LML.092221.BEF.030,MA-2021-678-2,1,VERT,FISH,PS,TISSUE,4839,13.89,6.53,2316,45.93,-24.81,,,,,,,,,,
SIC.LML.2021.007,PS.LML.092221.BEF.031,MA-2021-679-1,,VERT,FISH,PS,TISSUE,4666,14.06,6.1,2271,47.02,-18.83,,,,,,,,,,
SIC.LML.2021.013,PS.LML.092221.BEF.031,MA-2021-679-2,1,VERT,FISH,PS,TISSUE,4666,14.06,6.1,2271,47.02,-18.83,,,,,,,,,,
SIC.HNM.2021.021,BB.HNM.092621.MWT.001,MA-2021-68,,VERT,FISH,BB,TISSUE,4749,13.76,6.81,2383,47.22,-32.02,,,,,,,,,,
SIC.LML.2021.007,PS.LML.092221.BEF.032,MA-2021-680-1,,VERT,FISH,PS,TISSUE,5037,13.53,5.83,2393,44.5,-23.31,,,,,,,,,,
SIC.LML.2021.013,PS.LML.092221.BEF.032,MA-2021-680-2,1,VERT,FISH,PS,TISSUE,5037,13.53,5.83,2393,44.5,-23.31,,,,,,,,,,
SIC.LML.2021.007,PS.LML.092221.BEF.033,MA-2021-681-1,,VERT,FISH,PS,TISSUE,4825,13.96,6.43,2348,46.65,-21.2,,,,,,,,,,
SIC.LML.2021.013,PS.LML.092221.BEF.033,MA-2021-681-2,1,VERT,FISH,PS,TISSUE,4825,13.96,6.43,2348,46.65,-21.2,,,,,,,,,,
SIC.LML.2021.007,PS.LML.092221.BEF.034,MA-2021-682-1,,VERT,FISH,PS,TISSUE,4939,14.03,5.74,2378,46.33,-22.81,,,,,,,,,,
SIC.LML.2021.013,PS.LML.092221.BEF.034,MA-2021-682-2,1,VERT,FISH,PS,TISSUE,4939,14.03,5.74,2378,46.33,-22.81,,,,,,,,,,
SIC.LML.2021.004,PS.LML.092221.BEF.011,MA-2021-683-1,,VERT,FISH,PS,TISSUE,4883,13.91,5.71,2372,46.36,-25.16,,,,,,,,,,
SIC.LML.2021.009,PS.LML.092221.BEF.011,MA-2021-683-2,1,VERT,FISH,PS,TISSUE,4883,13.91,5.71,2372,46.36,-25.16,,,,,,,,,,
SIC.HNM.2021.010,BB.HNM.092521.MWT.001,MA-2021-69,,VERT,FISH,BB,TISSUE,4752,14.45,7.72,2311,47.87,-28.72,,,,,,,,,,
SIC.PRL.2021.025,RS.PRL.100821.TPN.001,MA-2021-691,,VERT,FISH,RS,TISSUE,5373,14.36,7.01,2589,47.95,-28.28,,,,,,,,,,
SIC.PRL.2021.026,RS.PRL.100821.TPN.002,MA-2021-692,,VERT,FISH,RS,TISSUE,5356,14.26,6.83,2663,49.05,-28.35,,,,,,,,,,
SIC.PRL.2021.026,CC.PRL.100821.TPN.001,MA-2021-693,,VERT,FISH,CC,TISSUE,4527,14.09,8.69,2189,46.44,-22.27,,,,,,,,,,
SIC.PRL.2021.026,CC.PRL.100821.TPN.002,MA-2021-694,,VERT,FISH,CC,TISSUE,4960,14.15,8.34,2347,45.96,-24.18,,,,,,,,,,
SIC.PRL.2021.026,CC.PRL.100821.TPN.003,MA-2021-695,,VERT,FISH,CC,TISSUE,4728,13.67,8.53,2361,46.78,-24.6,,,,,,,,,,
SIC.PRL.2021.026,CC.PRL.100821.TPN.004,MA-2021-696,,VERT,FISH,CC,TISSUE,4875,14.04,8.13,2281,45.03,-23.69,,,,,,,,,,
SIC.PRL.2021.026,CC.PRL.100821.TPN.005,MA-2021-697,,VERT,FISH,CC,TISSUE,4483,13.98,7.92,2176,46.33,-21.97,,,,,,,,,,
SIC.PRL.2021.026,CC.PRL.100821.TPN.006,MA-2021-698,,VERT,FISH,CC,TISSUE,5261,14.41,8.5,2481,46.73,-22.8,,,,,,,,,,
SIC.PRL.2021.026,CC.PRL.100821.TPN.007,MA-2021-699,,VERT,FISH,CC,TISSUE,4611,13.4,8.53,2274,45.15,-20.99,,,,,,,,,,
SIC.LOP.2020.005,NRD.LOP.081720.MWT.007,MA-20-217,1,VERT,FISH,NRD,TISSUE,7322,13.44,6.28,3090,43.45,-26.28,,,,,,,,,,
SIC.WFL.2021.010,WS.WFL.091021.MWT.002,MA-2021-7,,VERT,FISH,WS,TISSUE,4704,13.84,6.74,2341,47.42,-29.25,,,,,,,,,,
SIC.HNM.2021.011,CC.HNM.092521.MWT.002,MA-2021-70,,VERT,FISH,CC,TISSUE,4145,13.92,7.75,2062,46.82,-27.43,,,,,,,,,,
SIC.PRL.2021.026,CC.PRL.100821.TPN.008,MA-2021-700,,VERT,FISH,CC,TISSUE,5299,14.02,8,2513,45.75,-23.95,,,,,,,,,,
SIC.PRL.2021.026,CC.PRL.100821.TPN.009,MA-2021-701,,VERT,FISH,CC,TISSUE,5240,14.17,7.87,2508,46.68,-21.87,,,,,,,,,,
SIC.LML.2021.006,CC.LML.092221.BEF.001,MA-2021-702,,VERT,FISH,CC,TISSUE,4559,14.02,6.24,2159,45.25,-26.99,,,,,,,,,,
SIC.LML.2021.012,CC.LML.092221.BEF.001,MA-2021-702-1,1,VERT,FISH,CC,TISSUE,4559,14.02,6.24,2159,45.25,-26.99,,,,,,,,,,
SIC.LML.2021.012,CC.LML.092221.BEF.001,MA-2021-702-2,1,VERT,FISH,CC,OTOLITH,,,,,,-16.91,0,,,,33,,,-9,0,
SIC.LML.2021.006,CC.LML.092221.BEF.002,MA-2021-703-1,,VERT,FISH,CC,TISSUE,5111,14.09,6.12,2449,46.2,-22.01,,,,,,,,,,
SIC.LML.2021.012,CC.LML.092221.BEF.002,MA-2021-703-2,1,VERT,FISH,CC,TISSUE,5111,14.09,6.12,2449,46.2,-22.01,,,,,,,,,,
SIC.LML.2021.012,CC.LML.092221.BEF.002,MA-2021-703-3,1,VERT,FISH,CC,OTOLITH,,,,,,-13.89,0,,,,80,,,-9,0,
SIC.LML.2021.006,MM.LML.092221.BEF.001,MA-2021-704-1,,VERT,FISH,MM,TISSUE,4608,13.86,5.17,2287,46.95,-24.24,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.001,MA-2021-704-2,1,VERT,FISH,MM,TISSUE,4608,13.86,5.17,2287,46.95,-24.24,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.001,MA-2021-704-3,1,VERT,FISH,MM,OTOLITH,,,,,,-10.33,0,,,,69,,,-8,0,
SIC.LML.2021.006,MM.LML.092221.BEF.002,MA-2021-705-1,,VERT,FISH,MM,TISSUE,4556,13.59,5.45,2307,46.91,-23.79,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.002,MA-2021-705-2,1,VERT,FISH,MM,TISSUE,4556,13.59,5.45,2307,46.91,-23.79,,,,,,,,,,
SIC.LML.2021.006,MM.LML.092221.BEF.003,MA-2021-706-1,,VERT,FISH,MM,TISSUE,4759,13.83,5.66,2333,46.29,-22.34,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.003,MA-2021-706-2,1,VERT,FISH,MM,TISSUE,4759,13.83,5.66,2333,46.29,-22.34,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.003,MA-2021-706-3,1,VERT,FISH,MM,OTOLITH,,,,,,-9.64,0,,,,35,,,-8,0,
SIC.LML.2021.006,MM.LML.092221.BEF.004,MA-2021-707-1,,VERT,FISH,MM,TISSUE,4356,13.7,5.46,2200,46.7,-24.93,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.004,MA-2021-707-2,1,VERT,FISH,MM,TISSUE,4356,13.7,5.46,2200,46.7,-24.93,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.004,MA-2021-707-3,1,VERT,FISH,MM,OTOLITH,,,,,,-12.31,0,,,,30,,,-8,0,
SIC.LML.2021.006,MM.LML.092221.BEF.005,MA-2021-708-1,,VERT,FISH,MM,TISSUE,4298,14.03,5.63,2123,47.01,-23.14,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.005,MA-2021-708-2,1,VERT,FISH,MM,TISSUE,4298,14.03,5.63,2123,47.01,-23.14,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.005,MA-2021-708-3,1,VERT,FISH,MM,OTOLITH,,,,,,-11.25,0,,,,36,,,-8,0,
SIC.LML.2021.006,MM.LML.092221.BEF.006,MA-2021-709-1,,VERT,FISH,MM,TISSUE,4169,14.03,5.88,2094,47.57,-21.95,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.006,MA-2021-709-2,1,VERT,FISH,MM,TISSUE,4169,14.03,5.88,2094,47.57,-21.95,,,,,,,,,,
SIC.HNM.2021.011,CC.HNM.092521.MWT.004,MA-2021-71,,VERT,FISH,CC,TISSUE,4576,14.42,8.19,2230,47.84,-27.47,,,,,,,,,,
SIC.LML.2021.006,MM.LML.092221.BEF.007,MA-2021-710-1,,VERT,FISH,MM,TISSUE,4230,14.2,5.19,2074,47.02,-21.73,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.007,MA-2021-710-2,1,VERT,FISH,MM,TISSUE,4230,14.2,5.19,2074,47.02,-21.73,,,,,,,,,,
SIC.LML.2021.006,MM.LML.092221.BEF.008,MA-2021-711-1,,VERT,FISH,MM,TISSUE,4488,14.01,6.33,2216,46.71,-20.82,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.008,MA-2021-711-2,1,VERT,FISH,MM,TISSUE,4488,14.01,6.33,2216,46.71,-20.82,,,,,,,,,,
SIC.LML.2021.012,MM.LML.092221.BEF.008,MA-2021-711-3,1,VERT,FISH,MM,OTOLITH,,,,,,-9.28,0,,,,42,,,-8,0,
SIC.LML.2021.006,WS.LML.092221.BEF.001,MA-2021-712-1,,VERT,FISH,WS,TISSUE,4803,14.17,5.73,2291,45.91,-22.04,,,,,,,,,,
SIC.LML.2021.012,WS.LML.092221.BEF.001,MA-2021-712-2,1,VERT,FISH,WS,TISSUE,4803,14.17,5.73,2291,45.91,-22.04,,,,,,,,,,
SIC.LML.2021.012,WS.LML.092221.BEF.001,MA-2021-712-3,1,VERT,FISH,WS,OTOLITH,,,,,,-14.28,0,,,,62,,,-9,0,
SIC.LML.2021.006,WS.LML.092221.BEF.002,MA-2021-713-1,,VERT,FISH,WS,TISSUE,4578,13.17,5.44,2328,45.49,-21.55,,,,,,,,,,
SIC.LML.2021.012,WS.LML.092221.BEF.002,MA-2021-713-2,1,VERT,FISH,WS,TISSUE,4578,13.17,5.44,2328,45.49,-21.55,,,,,,,,,,
SIC.LML.2021.012,WS.LML.092221.BEF.002,MA-2021-713-3,1,VERT,FISH,WS,OTOLITH,,,,,,-12.12,0,,,,59,,,-9,0,
SIC.LML.2021.006,WS.LML.092221.BEF.003,MA-2021-714-1,,VERT,FISH,WS,TISSUE,4267,13.85,4.61,2098,45.74,-26.78,,,,,,,,,,
SIC.LML.2021.012,WS.LML.092221.BEF.003,MA-2021-714-2,1,VERT,FISH,WS,TISSUE,4267,13.85,4.61,2098,45.74,-26.78,,,,,,,,,,
SIC.LML.2021.012,WS.LML.092221.BEF.003,MA-2021-714-3,1,VERT,FISH,WS,OTOLITH,,,,,,-13.77,0,,,,68,,,-7,0,
SIC.LML.2021.006,CS.LML.092221.BEF.002,MA-2021-715-1,,VERT,FISH,CS,TISSUE,4696,13.67,6.18,2380,47.09,-24.68,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.002,MA-2021-715-2,1,VERT,FISH,CS,TISSUE,4696,13.67,6.18,2380,47.09,-24.68,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.002,MA-2021-715-3,1,VERT,FISH,CS,OTOLITH,,,,,,-15.6,0,,,,18,,,-9,0,
SIC.LML.2021.006,CS.LML.092221.BEF.003,MA-2021-716-1,,VERT,FISH,CS,TISSUE,4292,13.92,5.81,2203,47.78,-26.01,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.003,MA-2021-716-2,1,VERT,FISH,CS,TISSUE,4292,13.92,5.81,2203,47.78,-26.01,,,,,,,,,,
SIC.LML.2021.006,CS.LML.092221.BEF.004,MA-2021-717-1,,VERT,FISH,CS,TISSUE,4732,13.78,5.46,2397,47.11,-24.13,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.004,MA-2021-717-2,1,VERT,FISH,CS,TISSUE,4732,13.78,5.46,2397,47.11,-24.13,,,,,,,,,,
SIC.LML.2021.006,CS.LML.092221.BEF.005,MA-2021-718-1,,VERT,FISH,CS,TISSUE,4882,14.03,6.76,2444,47.47,-25.2,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.005,MA-2021-718-2,1,VERT,FISH,CS,TISSUE,4882,14.03,6.76,2444,47.47,-25.2,,,,,,,,,,
SIC.LML.2021.006,CS.LML.092221.BEF.006,MA-2021-719-1,,VERT,FISH,CS,TISSUE,4598,13.9,5.83,2328,47.16,-23.93,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.006,MA-2021-719-2,1,VERT,FISH,CS,TISSUE,4598,13.9,5.83,2328,47.16,-23.93,,,,,,,,,,
SIC.HNM.2021.011,CC.HNM.092521.MWT.003,MA-2021-72,,VERT,FISH,CC,TISSUE,4479,14.41,7.97,2188,47.77,-27.52,,,,,,,,,,
SIC.LML.2021.006,CS.LML.092221.BEF.007,MA-2021-720-1,,VERT,FISH,CS,TISSUE,4530,13.12,5.61,2345,45.8,-24.31,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.007,MA-2021-720-2,1,VERT,FISH,CS,TISSUE,4530,13.12,5.61,2345,45.8,-24.31,,,,,,,,,,
SIC.LML.2021.006,CS.LML.092221.BEF.008,MA-2021-721-1,,VERT,FISH,CS,TISSUE,4332,14.17,5.84,2173,47.44,-24.89,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.008,MA-2021-721-2,1,VERT,FISH,CS,TISSUE,4332,14.17,5.84,2173,47.44,-24.89,,,,,,,,,,
SIC.LML.2021.006,CS.LML.092221.BEF.009,MA-2021-722-1,,VERT,FISH,CS,TISSUE,4232,13.95,5.98,2123,46.59,-24.81,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.009,MA-2021-722-2,1,VERT,FISH,CS,TISSUE,4232,13.95,5.98,2123,46.59,-24.81,,,,,,,,,,
SIC.LML.2021.012,CS.LML.092221.BEF.009,MA-2021-722-3,1,VERT,FISH,CS,OTOLITH,,,,,,-15.71,0,,,,57,,,-9,0,
SIC.LML.2021.006,PS.LML.092221.BEF.019,MA-2021-723-1,,VERT,FISH,PS,TISSUE,4205,14.28,7.88,2066,46.63,-20.99,,,,,,,,,,
SIC.LML.2021.012,PS.LML.092221.BEF.019,MA-2021-723-2,1,VERT,FISH,PS,TISSUE,4205,14.28,7.88,2066,46.63,-20.99,,,,,,,,,,
SIC.LML.2021.006,PS.LML.092221.BEF.020,MA-2021-724-1,,VERT,FISH,PS,TISSUE,4628,14.01,6.65,2275,46.07,-20.22,,,,,,,,,,
SIC.LML.2021.012,PS.LML.092221.BEF.020,MA-2021-724-2,1,VERT,FISH,PS,TISSUE,4628,14.01,6.65,2275,46.07,-20.22,,,,,,,,,,
